ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
2706,294,85,21,0.735,0.212,0.052
2707,308,71,21,0.770,0.177,0.052
2708,234,145,21,0.585,0.362,0.052
2709,228,151,21,0.570,0.378,0.052
2710,278,101,21,0.695,0.253,0.052
2711,305,74,21,0.762,0.185,0.052
2712,307,72,21,0.767,0.180,0.052
2713,312,67,21,0.780,0.168,0.052
2714,106,273,21,0.265,0.682,0.052
2715,278,101,21,0.695,0.253,0.052
2716,273,106,21,0.682,0.265,0.052
2717,301,78,21,0.752,0.195,0.052
2718,316,63,21,0.790,0.158,0.052
2719,293,86,21,0.733,0.215,0.052
2720,290,89,21,0.725,0.223,0.052
2721,290,89,21,0.725,0.223,0.052
2722,292,87,21,0.730,0.217,0.052
2723,181,198,21,0.453,0.495,0.052
2724,274,105,21,0.685,0.263,0.052
2725,306,73,21,0.765,0.182,0.052
2726,285,94,21,0.713,0.235,0.052
2727,258,121,21,0.645,0.302,0.052
2728,301,78,21,0.752,0.195,0.052
2729,312,67,21,0.780,0.168,0.052
2730,306,73,21,0.765,0.182,0.052
2731,291,88,21,0.728,0.220,0.052
2732,298,81,21,0.745,0.203,0.052
2733,264,115,21,0.660,0.287,0.052
2734,147,232,21,0.367,0.580,0.052
2735,284,95,21,0.710,0.237,0.052
2736,290,89,21,0.725,0.223,0.052
2737,307,72,21,0.767,0.180,0.052
2738,308,71,21,0.770,0.177,0.052
2739,171,208,21,0.427,0.520,0.052
2740,305,74,21,0.762,0.185,0.052
2741,204,175,21,0.510,0.438,0.052
2742,273,106,21,0.682,0.265,0.052
2743,294,85,21,0.735,0.212,0.052
2744,299,80,21,0.748,0.200,0.052
2745,299,80,21,0.748,0.200,0.052
2746,305,74,21,0.762,0.185,0.052
2747,296,83,21,0.740,0.207,0.052
2748,290,89,21,0.725,0.223,0.052
2749,300,79,21,0.750,0.198,0.052
2750,294,85,21,0.735,0.212,0.052
2751,271,108,21,0.677,0.270,0.052
2752,312,67,21,0.780,0.168,0.052
2753,294,85,21,0.735,0.212,0.052
2754,292,87,21,0.730,0.217,0.052
2755,315,64,21,0.787,0.160,0.052
2756,262,117,21,0.655,0.292,0.052
2757,293,86,21,0.733,0.215,0.052
2758,284,95,21,0.710,0.237,0.052
2759,273,106,21,0.682,0.265,0.052
2760,314,65,21,0.785,0.163,0.052
2761,262,117,21,0.655,0.292,0.052
2762,204,175,21,0.510,0.438,0.052
2763,295,84,21,0.738,0.210,0.052
2764,306,73,21,0.765,0.182,0.052
2765,281,98,21,0.703,0.245,0.052
2766,314,65,21,0.785,0.163,0.052
2767,300,79,21,0.750,0.198,0.052
2768,142,237,21,0.355,0.593,0.052
2769,294,85,21,0.735,0.212,0.052
2770,307,72,21,0.767,0.180,0.052
2771,312,67,21,0.780,0.168,0.052
2772,304,75,21,0.760,0.188,0.052
2773,250,129,21,0.625,0.323,0.052
2774,298,81,21,0.745,0.203,0.052
2775,304,75,21,0.760,0.188,0.052
2776,305,74,21,0.762,0.185,0.052
2777,299,80,21,0.748,0.200,0.052
2778,284,95,21,0.710,0.237,0.052
2779,292,87,21,0.730,0.217,0.052
2780,294,85,21,0.735,0.212,0.052
2781,281,98,21,0.703,0.245,0.052
2782,292,87,21,0.730,0.217,0.052
2783,309,70,21,0.772,0.175,0.052
2784,228,151,21,0.570,0.378,0.052
2785,307,72,21,0.767,0.180,0.052
2786,287,92,21,0.718,0.230,0.052
2787,305,74,21,0.762,0.185,0.052
2788,309,70,21,0.772,0.175,0.052
2789,285,94,21,0.713,0.235,0.052
2790,309,70,21,0.772,0.175,0.052
2791,296,83,21,0.740,0.207,0.052
2792,303,76,21,0.757,0.190,0.052
2793,299,80,21,0.748,0.200,0.052
2794,210,169,21,0.525,0.422,0.052
2795,286,93,21,0.715,0.233,0.052
2796,289,90,21,0.723,0.225,0.052
2797,149,230,21,0.372,0.575,0.052
2798,300,79,21,0.750,0.198,0.052
2799,314,65,21,0.785,0.163,0.052
2800,300,79,21,0.750,0.198,0.052
2801,257,122,21,0.642,0.305,0.052
2802,297,82,21,0.743,0.205,0.052
2803,290,89,21,0.725,0.223,0.052
2804,314,65,21,0.785,0.163,0.052
2805,297,82,21,0.743,0.205,0.052
2806,118,261,21,0.295,0.652,0.052
2807,301,78,21,0.752,0.195,0.052
2808,294,85,21,0.735,0.212,0.052
2809,192,187,21,0.480,0.468,0.052
2810,309,70,21,0.772,0.175,0.052
2811,296,83,21,0.740,0.207,0.052
2812,312,67,21,0.780,0.168,0.052
2813,282,97,21,0.705,0.242,0.052
2814,315,64,21,0.787,0.160,0.052
2815,300,79,21,0.750,0.198,0.052
2816,306,73,21,0.765,0.182,0.052
2817,312,67,21,0.780,0.168,0.052
2818,299,80,21,0.748,0.200,0.052
2819,314,65,21,0.785,0.163,0.052
2820,277,102,21,0.693,0.255,0.052
2821,306,73,21,0.765,0.182,0.052
2822,296,83,21,0.740,0.207,0.052
2823,284,95,21,0.710,0.237,0.052
2824,266,113,21,0.665,0.282,0.052
2825,153,226,21,0.383,0.565,0.052
2826,296,83,21,0.740,0.207,0.052
2827,241,138,21,0.603,0.345,0.052
2828,35,344,21,0.087,0.860,0.052
2829,300,79,21,0.750,0.198,0.052
2830,292,87,21,0.730,0.217,0.052
2831,309,70,21,0.772,0.175,0.052
2832,314,65,21,0.785,0.163,0.052
2833,307,72,21,0.767,0.180,0.052
2834,292,87,21,0.730,0.217,0.052
2835,297,82,21,0.743,0.205,0.052
2836,266,113,21,0.665,0.282,0.052
2837,298,81,21,0.745,0.203,0.052
2838,313,66,21,0.782,0.165,0.052
2839,314,65,21,0.785,0.163,0.052
2840,315,64,21,0.787,0.160,0.052
2841,312,67,21,0.780,0.168,0.052
2842,210,169,21,0.525,0.422,0.052
2843,290,89,21,0.725,0.223,0.052
2844,278,101,21,0.695,0.253,0.052
2845,307,72,21,0.767,0.180,0.052
2846,314,65,21,0.785,0.163,0.052
2847,301,78,21,0.752,0.195,0.052
2848,138,241,21,0.345,0.603,0.052
2849,292,87,21,0.730,0.217,0.052
2850,312,67,21,0.780,0.168,0.052
2851,305,74,21,0.762,0.185,0.052
2852,290,89,21,0.725,0.223,0.052
2853,280,99,21,0.700,0.247,0.052
2854,292,87,21,0.730,0.217,0.052
2855,306,73,21,0.765,0.182,0.052
2856,312,67,21,0.780,0.168,0.052
2857,292,87,21,0.730,0.217,0.052
2858,303,76,21,0.757,0.190,0.052
2859,307,72,21,0.767,0.180,0.052
2860,294,85,21,0.735,0.212,0.052
2861,299,80,21,0.748,0.200,0.052
2862,262,117,21,0.655,0.292,0.052
2863,301,78,21,0.752,0.195,0.052
2864,228,151,21,0.570,0.378,0.052
2865,308,71,21,0.770,0.177,0.052
2866,309,70,21,0.772,0.175,0.052
2867,296,83,21,0.740,0.207,0.052
2868,311,68,21,0.777,0.170,0.052
2869,314,65,21,0.785,0.163,0.052
2870,303,76,21,0.757,0.190,0.052
2871,296,83,21,0.740,0.207,0.052
2872,262,117,21,0.655,0.292,0.052
2873,277,102,21,0.693,0.255,0.052
2874,248,131,21,0.620,0.328,0.052
2875,294,85,21,0.735,0.212,0.052
2876,312,67,21,0.780,0.168,0.052
2877,294,85,21,0.735,0.212,0.052
2878,258,121,21,0.645,0.302,0.052
2879,214,165,21,0.535,0.412,0.052
2880,296,83,21,0.740,0.207,0.052
2881,308,71,21,0.770,0.177,0.052
2882,287,92,21,0.718,0.230,0.052
2883,306,73,21,0.765,0.182,0.052
2884,138,241,21,0.345,0.603,0.052
2885,305,74,21,0.762,0.185,0.052
2886,292,87,21,0.730,0.217,0.052
2887,291,88,21,0.728,0.220,0.052
2888,222,157,21,0.555,0.393,0.052
2889,307,72,21,0.767,0.180,0.052
2890,274,105,21,0.685,0.263,0.052
2891,292,87,21,0.730,0.217,0.052
2892,262,117,21,0.655,0.292,0.052
2893,292,87,21,0.730,0.217,0.052
2894,194,185,21,0.485,0.463,0.052
2895,294,85,21,0.735,0.212,0.052
2896,314,65,21,0.785,0.163,0.052
2897,305,74,21,0.762,0.185,0.052
2898,307,72,21,0.767,0.180,0.052
2899,196,183,21,0.490,0.458,0.052
2900,306,73,21,0.765,0.182,0.052
2901,290,89,21,0.725,0.223,0.052
2902,297,82,21,0.743,0.205,0.052
2903,298,81,21,0.745,0.203,0.052
2904,305,74,21,0.762,0.185,0.052
2905,290,89,21,0.725,0.223,0.052
2906,309,70,21,0.772,0.175,0.052
2907,314,65,21,0.785,0.163,0.052
2908,292,87,21,0.730,0.217,0.052
2909,314,65,21,0.785,0.163,0.052
2910,294,85,21,0.735,0.212,0.052
2911,315,64,21,0.787,0.160,0.052
2912,297,82,21,0.743,0.205,0.052
2913,305,74,21,0.762,0.185,0.052
2914,306,73,21,0.765,0.182,0.052
2915,305,74,21,0.762,0.185,0.052
2916,306,73,21,0.765,0.182,0.052
2917,300,79,21,0.750,0.198,0.052
2918,308,71,21,0.770,0.177,0.052
2919,258,121,21,0.645,0.302,0.052
2920,305,74,21,0.762,0.185,0.052
2921,290,89,21,0.725,0.223,0.052
2922,314,65,21,0.785,0.163,0.052
2923,306,73,21,0.765,0.182,0.052
2924,300,79,21,0.750,0.198,0.052
2925,307,72,21,0.767,0.180,0.052
2926,314,65,21,0.785,0.163,0.052
2927,301,78,21,0.752,0.195,0.052
2928,306,73,21,0.765,0.182,0.052
2929,294,85,21,0.735,0.212,0.052
2930,299,80,21,0.748,0.200,0.052
2931,295,84,21,0.738,0.210,0.052
2932,314,65,21,0.785,0.163,0.052
2933,296,83,21,0.740,0.207,0.052
2934,161,218,21,0.403,0.545,0.052
2935,305,74,21,0.762,0.185,0.052
2936,294,85,21,0.735,0.212,0.052
2937,118,261,21,0.295,0.652,0.052
2938,298,81,21,0.745,0.203,0.052
2939,266,113,21,0.665,0.282,0.052
2940,158,221,21,0.395,0.552,0.052
2941,296,83,21,0.740,0.207,0.052
2942,159,220,21,0.398,0.550,0.052
2943,312,67,21,0.780,0.168,0.052
2944,294,85,21,0.735,0.212,0.052
2945,280,99,21,0.700,0.247,0.052
2946,266,113,21,0.665,0.282,0.052
2947,294,85,21,0.735,0.212,0.052
2948,302,77,21,0.755,0.193,0.052
2949,287,92,21,0.718,0.230,0.052
2950,292,87,21,0.730,0.217,0.052
2951,307,72,21,0.767,0.180,0.052
2952,130,249,21,0.325,0.623,0.052
2953,300,79,21,0.750,0.198,0.052
2954,315,64,21,0.787,0.160,0.052
2955,299,80,21,0.748,0.200,0.052
2956,262,117,21,0.655,0.292,0.052
2957,305,74,21,0.762,0.185,0.052
2958,306,73,21,0.765,0.182,0.052
2959,307,72,21,0.767,0.180,0.052
2960,301,78,21,0.752,0.195,0.052
2961,234,145,21,0.585,0.362,0.052
2962,298,81,21,0.745,0.203,0.052
2963,301,78,21,0.752,0.195,0.052
2964,296,83,21,0.740,0.207,0.052
2965,290,89,21,0.725,0.223,0.052
2966,278,101,21,0.695,0.253,0.052
2967,312,67,21,0.780,0.168,0.052
2968,301,78,21,0.752,0.195,0.052
2969,298,81,21,0.745,0.203,0.052
2970,290,89,21,0.725,0.223,0.052
2971,294,85,21,0.735,0.212,0.052
2972,189,190,21,0.472,0.475,0.052
2973,263,116,21,0.657,0.290,0.052
2974,143,236,21,0.357,0.590,0.052
2975,292,87,21,0.730,0.217,0.052
2976,305,74,21,0.762,0.185,0.052
2977,305,74,21,0.762,0.185,0.052
2978,204,175,21,0.510,0.438,0.052
2979,297,82,21,0.743,0.205,0.052
2980,287,92,21,0.718,0.230,0.052
2981,306,73,21,0.765,0.182,0.052
2982,143,236,21,0.357,0.590,0.052
2983,290,89,21,0.725,0.223,0.052
2984,98,281,21,0.245,0.703,0.052
2985,294,85,21,0.735,0.212,0.052
2986,294,85,21,0.735,0.212,0.052
2987,312,67,21,0.780,0.168,0.052
2988,305,74,21,0.762,0.185,0.052
2989,305,74,21,0.762,0.185,0.052
2990,299,80,21,0.748,0.200,0.052
2991,294,85,21,0.735,0.212,0.052
2992,300,79,21,0.750,0.198,0.052
2993,298,81,21,0.745,0.203,0.052
2994,303,76,21,0.757,0.190,0.052
2995,314,65,21,0.785,0.163,0.052
2996,283,96,21,0.708,0.240,0.052
2997,309,70,21,0.772,0.175,0.052
2998,303,76,21,0.757,0.190,0.052
2999,315,64,21,0.787,0.160,0.052
3000,291,88,21,0.728,0.220,0.052
3001,213,166,21,0.532,0.415,0.052
3002,298,81,21,0.745,0.203,0.052
3003,300,79,21,0.750,0.198,0.052
3004,306,73,21,0.765,0.182,0.052
3005,300,79,21,0.750,0.198,0.052
3006,247,132,21,0.618,0.330,0.052
3007,307,72,21,0.767,0.180,0.052
3008,287,92,21,0.718,0.230,0.052
3009,307,72,21,0.767,0.180,0.052
3010,270,109,21,0.675,0.273,0.052
3011,285,94,21,0.713,0.235,0.052
3012,314,65,21,0.785,0.163,0.052
3013,300,79,21,0.750,0.198,0.052
3014,300,79,21,0.750,0.198,0.052
3015,300,79,21,0.750,0.198,0.052
3016,172,207,21,0.430,0.517,0.052
3017,309,70,21,0.772,0.175,0.052
3018,294,85,21,0.735,0.212,0.052
3019,291,88,21,0.728,0.220,0.052
3020,306,73,21,0.765,0.182,0.052
3021,294,85,21,0.735,0.212,0.052
3022,219,160,21,0.547,0.400,0.052
3023,273,106,21,0.682,0.265,0.052
3024,294,85,21,0.735,0.212,0.052
3025,314,65,21,0.785,0.163,0.052
3026,300,79,21,0.750,0.198,0.052
3027,298,81,21,0.745,0.203,0.052
3028,288,91,21,0.720,0.228,0.052
3029,294,85,21,0.735,0.212,0.052
3030,293,86,21,0.733,0.215,0.052
3031,309,70,21,0.772,0.175,0.052
3032,305,74,21,0.762,0.185,0.052
3033,298,81,21,0.745,0.203,0.052
3034,294,85,21,0.735,0.212,0.052
3035,159,220,21,0.398,0.550,0.052
3036,262,117,21,0.655,0.292,0.052
3037,307,72,21,0.767,0.180,0.052
3038,108,271,21,0.270,0.677,0.052
3039,219,160,21,0.547,0.400,0.052
3040,315,64,21,0.787,0.160,0.052
3041,192,187,21,0.480,0.468,0.052
3042,306,73,21,0.765,0.182,0.052
3043,277,102,21,0.693,0.255,0.052
3044,310,69,21,0.775,0.172,0.052
3045,140,239,21,0.350,0.598,0.052
3046,293,86,21,0.733,0.215,0.052
3047,248,131,21,0.620,0.328,0.052
3048,305,74,21,0.762,0.185,0.052
3049,314,65,21,0.785,0.163,0.052
3050,124,255,21,0.310,0.637,0.052
3051,292,87,21,0.730,0.217,0.052
3052,214,165,21,0.535,0.412,0.052
3053,296,83,21,0.740,0.207,0.052
3054,294,85,21,0.735,0.212,0.052
3055,303,76,21,0.757,0.190,0.052
3056,298,81,21,0.745,0.203,0.052
3057,296,83,21,0.740,0.207,0.052
3058,291,88,21,0.728,0.220,0.052
3059,305,74,21,0.762,0.185,0.052
3060,274,105,21,0.685,0.263,0.052
3061,219,160,21,0.547,0.400,0.052
3062,228,151,21,0.570,0.378,0.052
3063,261,118,21,0.652,0.295,0.052
3064,291,88,21,0.728,0.220,0.052
3065,316,63,21,0.790,0.158,0.052
3066,159,220,21,0.398,0.550,0.052
3067,293,86,21,0.733,0.215,0.052
3068,291,88,21,0.728,0.220,0.052
3069,159,220,21,0.398,0.550,0.052
3070,291,88,21,0.728,0.220,0.052
3071,315,64,21,0.787,0.160,0.052
3072,300,79,21,0.750,0.198,0.052
3073,302,77,21,0.755,0.193,0.052
3074,308,71,21,0.770,0.177,0.052
3075,234,145,21,0.585,0.362,0.052
3076,290,89,21,0.725,0.223,0.052
3077,230,149,21,0.575,0.372,0.052
3078,303,76,21,0.757,0.190,0.052
3079,306,73,21,0.765,0.182,0.052
3080,292,87,21,0.730,0.217,0.052
3081,306,73,21,0.765,0.182,0.052
3082,296,83,21,0.740,0.207,0.052
3083,143,236,21,0.357,0.590,0.052
3084,306,73,21,0.765,0.182,0.052
3085,315,64,21,0.787,0.160,0.052
3086,314,65,21,0.785,0.163,0.052
3087,184,195,21,0.460,0.487,0.052
3088,298,81,21,0.745,0.203,0.052
3089,257,122,21,0.642,0.305,0.052
3090,309,70,21,0.772,0.175,0.052
3091,241,138,21,0.603,0.345,0.052
3092,309,70,21,0.772,0.175,0.052
3093,294,85,21,0.735,0.212,0.052
3094,292,87,21,0.730,0.217,0.052
3095,300,79,21,0.750,0.198,0.052
3096,121,258,21,0.302,0.645,0.052
3097,214,165,21,0.535,0.412,0.052
3098,63,316,21,0.158,0.790,0.052
3099,288,91,21,0.720,0.228,0.052
3100,306,73,21,0.765,0.182,0.052
3101,271,108,21,0.677,0.270,0.052
3102,312,67,21,0.780,0.168,0.052
3103,291,88,21,0.728,0.220,0.052
3104,305,74,21,0.762,0.185,0.052
3105,305,74,21,0.762,0.185,0.052
3106,314,65,21,0.785,0.163,0.052
3107,284,95,21,0.710,0.237,0.052
3108,315,64,21,0.787,0.160,0.052
3109,292,87,21,0.730,0.217,0.052
3110,300,79,21,0.750,0.198,0.052
3111,315,64,21,0.787,0.160,0.052
3112,262,117,21,0.655,0.292,0.052
3113,239,140,21,0.598,0.350,0.052
3114,289,90,21,0.723,0.225,0.052
3115,296,83,21,0.740,0.207,0.052
3116,316,63,21,0.790,0.158,0.052
3117,296,83,21,0.740,0.207,0.052
3118,292,87,21,0.730,0.217,0.052
3119,306,73,21,0.765,0.182,0.052
3120,299,80,21,0.748,0.200,0.052
3121,277,102,21,0.693,0.255,0.052
3122,294,85,21,0.735,0.212,0.052
3123,300,79,21,0.750,0.198,0.052
3124,301,78,21,0.752,0.195,0.052
3125,300,79,21,0.750,0.198,0.052
3126,298,81,21,0.745,0.203,0.052
3127,292,87,21,0.730,0.217,0.052
3128,248,131,21,0.620,0.328,0.052
3129,289,90,21,0.723,0.225,0.052
3130,297,82,21,0.743,0.205,0.052
3131,296,83,21,0.740,0.207,0.052
3132,280,99,21,0.700,0.247,0.052
3133,296,83,21,0.740,0.207,0.052
3134,287,92,21,0.718,0.230,0.052
3135,309,70,21,0.772,0.175,0.052
3136,228,151,21,0.570,0.378,0.052
3137,290,89,21,0.725,0.223,0.052
3138,292,87,21,0.730,0.217,0.052
3139,271,108,21,0.677,0.270,0.052
3140,290,89,21,0.725,0.223,0.052
3141,143,236,21,0.357,0.590,0.052
3142,248,131,21,0.620,0.328,0.052
3143,277,102,21,0.693,0.255,0.052
3144,314,65,21,0.785,0.163,0.052
3145,106,273,21,0.265,0.682,0.052
3146,130,249,21,0.325,0.623,0.052
3147,293,86,21,0.733,0.215,0.052
3148,314,65,21,0.785,0.163,0.052
3149,309,70,21,0.772,0.175,0.052
3150,290,89,21,0.725,0.223,0.052
3151,297,82,21,0.743,0.205,0.052
3152,300,79,21,0.750,0.198,0.052
3153,315,64,21,0.787,0.160,0.052
3154,307,72,21,0.767,0.180,0.052
3155,312,67,21,0.780,0.168,0.052
3156,309,70,21,0.772,0.175,0.052
3157,301,78,21,0.752,0.195,0.052
3158,257,122,21,0.642,0.305,0.052
3159,305,74,21,0.762,0.185,0.052
3160,130,249,21,0.325,0.623,0.052
3161,247,132,21,0.618,0.330,0.052
3162,291,88,21,0.728,0.220,0.052
3163,301,78,21,0.752,0.195,0.052
3164,281,98,21,0.703,0.245,0.052
3165,282,97,21,0.705,0.242,0.052
3166,294,85,21,0.735,0.212,0.052
3167,205,174,21,0.512,0.435,0.052
3168,135,244,21,0.338,0.610,0.052
3169,278,101,21,0.695,0.253,0.052
3170,284,95,21,0.710,0.237,0.052
3171,289,90,21,0.723,0.225,0.052
3172,106,273,21,0.265,0.682,0.052
3173,312,67,21,0.780,0.168,0.052
3174,280,99,21,0.700,0.247,0.052
3175,296,83,21,0.740,0.207,0.052
3176,281,98,21,0.703,0.245,0.052
3177,279,100,21,0.698,0.250,0.052
3178,284,95,21,0.710,0.237,0.052
3179,290,89,21,0.725,0.223,0.052
3180,299,80,21,0.748,0.200,0.052
3181,195,184,21,0.487,0.460,0.052
3182,292,87,21,0.730,0.217,0.052
3183,300,79,21,0.750,0.198,0.052
3184,278,101,21,0.695,0.253,0.052
3185,222,157,21,0.555,0.393,0.052
3186,290,89,21,0.725,0.223,0.052
3187,181,198,21,0.453,0.495,0.052
3188,146,233,21,0.365,0.583,0.052
3189,292,87,21,0.730,0.217,0.052
3190,288,91,21,0.720,0.228,0.052
3191,296,83,21,0.740,0.207,0.052
3192,314,65,21,0.785,0.163,0.052
3193,292,87,21,0.730,0.217,0.052
3194,257,122,21,0.642,0.305,0.052
3195,308,71,21,0.770,0.177,0.052
3196,297,82,21,0.743,0.205,0.052
3197,234,145,21,0.585,0.362,0.052
3198,270,109,21,0.675,0.273,0.052
3199,300,79,21,0.750,0.198,0.052
3200,294,85,21,0.735,0.212,0.052
3201,291,88,21,0.728,0.220,0.052
3202,142,237,21,0.355,0.593,0.052
3203,277,102,21,0.693,0.255,0.052
3204,314,65,21,0.785,0.163,0.052
3205,314,65,21,0.785,0.163,0.052
3206,313,66,21,0.782,0.165,0.052
3207,291,88,21,0.728,0.220,0.052
3208,217,162,21,0.542,0.405,0.052
3209,283,96,21,0.708,0.240,0.052
3210,297,82,21,0.743,0.205,0.052
3211,277,102,21,0.693,0.255,0.052
3212,305,74,21,0.762,0.185,0.052
3213,291,88,21,0.728,0.220,0.052
3214,194,185,21,0.485,0.463,0.052
3215,289,90,21,0.723,0.225,0.052
3216,306,73,21,0.765,0.182,0.052
3217,299,80,21,0.748,0.200,0.052
3218,305,74,21,0.762,0.185,0.052
3219,286,93,21,0.715,0.233,0.052
3220,287,92,21,0.718,0.230,0.052
3221,278,101,21,0.695,0.253,0.052
3222,258,121,21,0.645,0.302,0.052
3223,149,230,21,0.372,0.575,0.052
3224,153,226,21,0.383,0.565,0.052
3225,214,165,21,0.535,0.412,0.052
3226,316,63,21,0.790,0.158,0.052
3227,294,85,21,0.735,0.212,0.052
3228,153,226,21,0.383,0.565,0.052
3229,271,108,21,0.677,0.270,0.052
3230,308,71,21,0.770,0.177,0.052
3231,296,83,21,0.740,0.207,0.052
3232,305,74,21,0.762,0.185,0.052
3233,305,74,21,0.762,0.185,0.052
3234,307,72,21,0.767,0.180,0.052
3235,290,89,21,0.725,0.223,0.052
3236,296,83,21,0.740,0.207,0.052
3237,316,63,21,0.790,0.158,0.052
3238,217,162,21,0.542,0.405,0.052
3239,298,81,21,0.745,0.203,0.052
3240,314,65,21,0.785,0.163,0.052
3241,194,185,21,0.485,0.463,0.052
3242,292,87,21,0.730,0.217,0.052
3243,301,78,21,0.752,0.195,0.052
3244,281,98,21,0.703,0.245,0.052
3245,266,113,21,0.665,0.282,0.052
3246,301,78,21,0.752,0.195,0.052
3247,316,63,21,0.790,0.158,0.052
3248,305,74,21,0.762,0.185,0.052
3249,312,67,21,0.780,0.168,0.052
3250,248,131,21,0.620,0.328,0.052
3251,284,95,21,0.710,0.237,0.052
3252,309,70,21,0.772,0.175,0.052
3253,234,145,21,0.585,0.362,0.052
3254,312,67,21,0.780,0.168,0.052
3255,192,187,21,0.480,0.468,0.052
3256,301,78,21,0.752,0.195,0.052
3257,294,85,21,0.735,0.212,0.052
3258,117,262,21,0.292,0.655,0.052
3259,312,67,21,0.780,0.168,0.052
3260,291,88,21,0.728,0.220,0.052
3261,262,117,21,0.655,0.292,0.052
3262,234,145,21,0.585,0.362,0.052
3263,306,73,21,0.765,0.182,0.052
3264,306,73,21,0.765,0.182,0.052
3265,248,131,21,0.620,0.328,0.052
3266,201,178,21,0.502,0.445,0.052
3267,309,70,21,0.772,0.175,0.052
3268,275,104,21,0.688,0.260,0.052
3269,292,87,21,0.730,0.217,0.052
3270,303,76,21,0.757,0.190,0.052
3271,305,74,21,0.762,0.185,0.052
3272,275,104,21,0.688,0.260,0.052
3273,291,88,21,0.728,0.220,0.052
3274,192,187,21,0.480,0.468,0.052
3275,278,101,21,0.695,0.253,0.052
3276,296,83,21,0.740,0.207,0.052
3277,309,70,21,0.772,0.175,0.052
3278,230,149,21,0.575,0.372,0.052
3279,300,79,21,0.750,0.198,0.052
3280,315,64,21,0.787,0.160,0.052
3281,128,251,21,0.320,0.627,0.052
3282,289,90,21,0.723,0.225,0.052
3283,306,73,21,0.765,0.182,0.052
3284,313,66,21,0.782,0.165,0.052
3285,300,79,21,0.750,0.198,0.052
3286,307,72,21,0.767,0.180,0.052
3287,296,83,21,0.740,0.207,0.052
3288,287,92,21,0.718,0.230,0.052
3289,306,73,21,0.765,0.182,0.052
3290,267,112,21,0.667,0.280,0.052
3291,307,72,21,0.767,0.180,0.052
3292,283,96,21,0.708,0.240,0.052
3293,307,72,21,0.767,0.180,0.052
3294,290,89,21,0.725,0.223,0.052
3295,205,174,21,0.512,0.435,0.052
3296,228,151,21,0.570,0.378,0.052
3297,290,89,21,0.725,0.223,0.052
3298,315,64,21,0.787,0.160,0.052
3299,134,245,21,0.335,0.613,0.052
3300,297,82,21,0.743,0.205,0.052
3301,104,275,21,0.260,0.688,0.052
3302,314,65,21,0.785,0.163,0.052
3303,305,74,21,0.762,0.185,0.052
3304,283,96,21,0.708,0.240,0.052
3305,240,139,21,0.600,0.347,0.052
3306,258,121,21,0.645,0.302,0.052
3307,306,73,21,0.765,0.182,0.052
3308,309,70,21,0.772,0.175,0.052
3309,296,83,21,0.740,0.207,0.052
3310,296,83,21,0.740,0.207,0.052
3311,305,74,21,0.762,0.185,0.052
3312,121,258,21,0.302,0.645,0.052
3313,306,73,21,0.765,0.182,0.052
3314,289,90,21,0.723,0.225,0.052
3315,280,99,21,0.700,0.247,0.052
3316,305,74,21,0.762,0.185,0.052
3317,315,64,21,0.787,0.160,0.052
3318,292,87,21,0.730,0.217,0.052
3319,296,83,21,0.740,0.207,0.052
3320,294,85,21,0.735,0.212,0.052
3321,280,99,21,0.700,0.247,0.052
3322,315,64,21,0.787,0.160,0.052
3323,262,117,21,0.655,0.292,0.052
3324,314,65,21,0.785,0.163,0.052
3325,306,73,21,0.765,0.182,0.052
3326,299,80,21,0.748,0.200,0.052
3327,262,117,21,0.655,0.292,0.052
3328,306,73,21,0.765,0.182,0.052
3329,306,73,21,0.765,0.182,0.052
3330,292,87,21,0.730,0.217,0.052
3331,309,70,21,0.772,0.175,0.052
3332,312,67,21,0.780,0.168,0.052
3333,311,68,21,0.777,0.170,0.052
3334,301,78,21,0.752,0.195,0.052
3335,241,138,21,0.603,0.345,0.052
3336,295,84,21,0.738,0.210,0.052
3337,309,70,21,0.772,0.175,0.052
3338,300,79,21,0.750,0.198,0.052
3339,312,67,21,0.780,0.168,0.052
3340,275,104,21,0.688,0.260,0.052
3341,301,78,21,0.752,0.195,0.052
3342,278,101,21,0.695,0.253,0.052
3343,287,92,21,0.718,0.230,0.052
3344,275,104,21,0.688,0.260,0.052
3345,309,70,21,0.772,0.175,0.052
3346,308,71,21,0.770,0.177,0.052
3347,306,73,21,0.765,0.182,0.052
3348,306,73,21,0.765,0.182,0.052
3349,289,90,21,0.723,0.225,0.052
3350,292,87,21,0.730,0.217,0.052
3351,309,70,21,0.772,0.175,0.052
3352,294,85,21,0.735,0.212,0.052
3353,292,87,21,0.730,0.217,0.052
3354,306,73,21,0.765,0.182,0.052
3355,299,80,21,0.748,0.200,0.052
3356,299,80,21,0.748,0.200,0.052
3357,301,78,21,0.752,0.195,0.052
3358,284,95,21,0.710,0.237,0.052
3359,305,74,21,0.762,0.185,0.052
3360,309,70,21,0.772,0.175,0.052
3361,314,65,21,0.785,0.163,0.052
3362,306,73,21,0.765,0.182,0.052
3363,299,80,21,0.748,0.200,0.052
3364,290,89,21,0.725,0.223,0.052
3365,301,78,21,0.752,0.195,0.052
3366,309,70,21,0.772,0.175,0.052
3367,250,129,21,0.625,0.323,0.052
3368,312,67,21,0.780,0.168,0.052
3369,314,65,21,0.785,0.163,0.052
